,ABC,ACTE1,ACTE2,DGGRC1,DGGRC2,DGNBL1,DGNBL2,EPEN,MFOL1,MFOL2,MGL1,MGL2,MGL3,MOL1,MOL2,MOL3,OPC,PER1,PER2,PER3,TEGLU1,TEGLU10,TEGLU11,TEGLU12,TEGLU13,TEGLU14,TEGLU2,TEGLU20,TEGLU21,TEGLU23,TEGLU24,TEGLU3,TEGLU4,TEGLU6,TEGLU7,TEGLU8,TEGLU9,TEINH10,TEINH11,TEINH12,TEINH13,TEINH14,TEINH15,TEINH16,TEINH17,TEINH18,TEINH19,TEINH20,TEINH21,TEINH4,TEINH5,TEINH6,TEINH7,TEINH8,TEINH9,VECA,VECC,VECV,VLMC1,VLMC2,VSMCA
Gnrh1,0.0,0.0010087424344317419,0.0015101938082053865,0.001017293997965412,0.0014771048744460858,0.0,0.0,0.0,0.0010857763300760044,0.002484472049689441,0.0,0.0,0.0,0.002294893861158921,0.0009989012086704626,0.001081665765278529,0.0012195121951219512,0.0010582010582010583,0.0020491803278688526,0.003355704697986577,0.0,0.004618937644341801,0.0,0.0025906735751295338,0.0,0.0,0.010948905109489052,0.0,0.009615384615384616,0.0,0.0014727540500736377,0.0018288222384784199,0.0015060240963855422,0.0033444816053511705,0.0012320328542094457,0.0022793878215564964,0.0,0.0,0.0030303030303030303,0.0,0.012269938650306749,0.002369668246445498,0.0009354536950420954,0.003105590062111801,0.0,0.003656307129798903,0.0038461538461538464,0.007194244604316547,0.0025974025974025974,0.0015503875968992248,0.004454342984409799,0.0,0.0,0.0,0.006172839506172839,0.0,0.0,0.00035971223021582735,0.0,0.0,0.000819000819000819
Gpr101,0.0,0.0,0.0002516989680342311,0.0,0.0002954209748892171,0.0,0.0006920415224913495,0.0,0.0005428881650380022,0.0,0.0,0.001098901098901099,0.000749063670411985,0.00034423407917383823,0.00029967036260113877,0.0005408328826392645,0.0012195121951219512,0.0012698412698412698,0.0,0.0,0.0,0.0,0.0006830601092896175,0.0,0.023622047244094488,1.4285714285714286,0.0,0.0,0.019230769230769232,0.1446280991735537,0.051055473735886106,0.0,0.04969879518072289,0.0,0.002874743326488706,0.00032562683165092806,0.0,0.012048192771084338,0.0015151515151515152,0.010714285714285714,0.024539877300613498,0.004739336492890996,0.0,0.0,0.005925925925925926,0.0,0.022115384615384617,0.007194244604316547,0.05454545454545454,0.007751937984496124,0.04899777282850779,0.06206896551724138,0.2647058823529412,0.03508771929824561,0.018518518518518517,0.0,0.0,0.00035971223021582735,0.0,0.0,0.001638001638001638
Gpr17,0.0072992700729927005,0.015131136516476126,0.005285678328718852,0.002034587995930824,0.0035450516986706058,0.0,0.002768166089965398,0.015503875968992248,0.34500542888165037,1.1494824016563148,0.0013215859030837004,0.008241758241758242,0.0022471910112359553,0.1572002294893861,0.033463190490460495,0.022714981070849107,1.1121951219512196,0.017354497354497355,0.022540983606557378,0.013422818791946308,0.03731343283582089,0.015011547344110854,0.02117486338797814,0.0051813471502590676,0.015748031496062992,0.0,0.0036496350364963502,0.0,0.019230769230769232,0.008264462809917356,0.01718213058419244,0.012070226773957572,0.012048192771084338,0.0033444816053511705,0.010677618069815195,0.010094431781178768,0.01485148514851485,0.0051635111876075735,0.0030303030303030303,0.0,0.0,0.0071090047393364926,0.0009354536950420954,0.0015527950310559005,0.002962962962962963,0.003656307129798903,0.0,0.0,0.0025974025974025974,0.009302325581395349,0.0,0.006896551724137931,0.0,0.0,0.024691358024691357,0.009174311926605505,0.006829268292682927,0.006834532374100719,0.029914529914529916,0.01812688821752266,0.00819000819000819
Gpr83,0.0072992700729927005,0.0020174848688634837,0.0027686886483765417,0.002034587995930824,0.011521418020679469,0.0,0.0,0.007751937984496124,0.0,0.002898550724637681,0.001762114537444934,0.001098901098901099,0.0,0.001376936316695353,0.0006992308460693238,0.001081665765278529,0.013414634146341463,0.0021164021164021165,0.004098360655737705,0.006711409395973154,0.004975124378109453,0.06466512702078522,0.06489071038251366,0.13730569948186527,0.031496062992125984,0.17142857142857143,0.0036496350364963502,0.41818181818181815,0.04807692307692308,0.18801652892561985,0.033382425135002454,0.004754937820043892,0.016566265060240965,0.3110367892976589,0.07638603696098563,0.16997720612178444,0.13366336633663367,0.07056798623063683,0.048484848484848485,0.02142857142857143,0.07975460122699386,0.1018957345971564,0.08606173994387278,0.12732919254658384,2.171851851851852,1.0712979890310785,0.7432692307692308,0.02158273381294964,0.08571428571428572,0.027906976744186046,0.022271714922048998,0.0,0.014705882352941176,0.017543859649122806,0.030864197530864196,0.0,0.000975609756097561,0.001079136690647482,0.0,0.004531722054380665,0.000819000819000819
Gpr88,0.0,0.00605245460659045,0.004278882456581928,0.0,0.0,0.0,0.0,0.01808785529715762,0.0002714440825190011,0.006211180124223602,0.006167400881057269,0.002197802197802198,0.0044943820224719105,0.002868617326448652,0.002097692538207971,0.005408328826392645,0.014634146341463415,0.0016931216931216932,0.006147540983606557,0.003355704697986577,0.01990049751243781,0.523094688221709,0.01639344262295082,0.11398963730569948,1.0393700787401574,0.34285714285714286,0.16058394160583941,0.18181818181818182,0.019230769230769232,0.002066115702479339,0.0004909180166912126,0.01572787125091441,0.018072289156626505,0.08193979933110368,0.40492813141683776,0.3464669488765874,0.2623762376237624,0.0,0.0030303030303030303,0.0,0.049079754601226995,0.04265402843601896,0.006548175865294668,0.003105590062111801,0.04296296296296296,0.005484460694698354,0.0,0.0,0.34805194805194806,0.004651162790697674,0.0,0.006896551724137931,0.0,0.0,0.0,0.027522935779816515,0.001951219512195122,0.002517985611510791,0.021367521367521368,0.13595166163141995,0.006552006552006552
Gpx3,0.029197080291970802,0.0026899798251513113,0.0012584948401711553,0.004069175991861648,0.0035450516986706058,0.0,0.002768166089965398,0.1330749354005168,0.01031487513572204,0.01904761904761905,0.000881057268722467,0.0027472527472527475,0.003745318352059925,0.0039013195639701665,0.004395165318150035,0.003244997295835587,0.09268292682926829,0.004867724867724868,0.030737704918032786,0.0,0.07711442786069651,0.07621247113163972,0.05669398907103825,0.11139896373056994,0.007874015748031496,0.11428571428571428,0.14233576642335766,0.07272727272727272,0.1346153846153846,0.012396694214876033,0.004909180166912126,0.008412582297000731,0.012048192771084338,0.011705685618729096,0.049281314168377825,0.06219472484532725,0.0049504950495049506,0.04819277108433735,0.02878787878787879,0.060714285714285714,0.018404907975460124,0.002369668246445498,0.01216089803554724,0.021739130434782608,0.06962962962962962,0.6471663619744058,1.9538461538461538,0.03597122302158273,0.8519480519480519,0.015503875968992248,0.044543429844097995,0.13793103448275862,0.19117647058823528,0.05263157894736842,0.06172839506172839,0.0,0.026341463414634145,0.006115107913669065,0.0014245014245014246,0.021148036253776436,0.005733005733005733
Grik1,0.0,0.0003362474781439139,0.0,0.0,0.0,0.0,0.0006920415224913495,0.0,0.008414766558089034,0.002070393374741201,0.0004405286343612335,0.0005494505494505495,0.0,0.008605851979345954,0.007691539306762561,0.006489994591671174,0.013414634146341463,0.00021164021164021165,0.0020491803278688526,0.006711409395973154,0.0472636815920398,0.0023094688221709007,0.0,0.0051813471502590676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010972933430870519,0.009036144578313253,0.0016722408026755853,0.002874743326488706,0.02149137088896125,0.009900990099009901,0.0963855421686747,0.05909090909090909,0.02857142857142857,0.09815950920245399,0.12085308056872038,0.06548175865294668,0.19409937888198758,0.02666666666666667,0.08957952468007313,0.2605769230769231,0.5107913669064749,0.12727272727272726,0.03875968992248062,0.042316258351893093,0.027586206896551724,0.04411764705882353,0.22807017543859648,0.037037037037037035,0.0,0.0,0.0,0.0,0.0015105740181268882,0.000819000819000819
Grin3a,0.014598540145985401,0.2488231338264963,0.058897558520010065,0.013224821973550356,0.01654357459379616,0.0,0.006920415224913495,0.16925064599483206,0.007871878393051032,0.010766045548654244,0.0022026431718061676,0.002197802197802198,0.000749063670411985,0.007802639127940333,0.006193187493756867,0.0027041644131963224,0.36829268292682926,0.005714285714285714,0.004098360655737705,0.003355704697986577,0.2835820895522388,0.050808314087759814,0.05942622950819672,0.7901554404145078,0.4330708661417323,0.14285714285714285,0.07664233576642336,0.5454545454545454,0.8557692307692307,0.45454545454545453,0.36769759450171824,0.025603511338697878,0.32228915662650603,0.023411371237458192,0.09363449691991786,0.0638228590035819,0.11386138613861387,0.08605851979345955,0.1621212121212121,0.34285714285714286,0.5214723926380368,0.2772511848341232,0.186155285313377,0.35093167701863354,0.10074074074074074,0.22486288848263253,2.4115384615384614,0.04316546762589928,1.1584415584415584,0.09302325581395349,0.2583518930957684,0.6827586206896552,0.45588235294117646,0.05263157894736842,0.10493827160493827,0.0,0.00975609756097561,0.003237410071942446,0.009971509971509971,0.015105740181268883,0.00819000819000819
Hapln1,0.014598540145985401,0.3503698722259583,0.4450037754845205,0.001017293997965412,0.0011816838995568684,0.0,0.0006920415224913495,0.0,0.0008143322475570033,0.0012422360248447205,0.000881057268722467,0.0,0.0,0.0010327022375215145,0.0006992308460693238,0.001081665765278529,0.025609756097560974,0.0006349206349206349,0.0,0.0,0.05223880597014925,0.008083140877598153,0.00819672131147541,0.0025906735751295338,0.007874015748031496,0.0,0.0072992700729927005,0.01818181818181818,0.0,0.010330578512396695,0.005400098183603338,0.005486466715435259,0.009036144578313253,0.006688963210702341,0.003696098562628337,0.008466297622924128,0.0049504950495049506,0.22375215146299485,0.4,0.9571428571428572,0.1411042944785276,0.5853080568720379,1.0972871842843779,4.209627329192546,0.4103703703703704,0.40950639853747717,0.2625,0.04316546762589928,0.01038961038961039,0.08992248062015504,0.031180400890868598,0.013793103448275862,0.04411764705882353,0.05263157894736842,0.19753086419753085,0.009174311926605505,0.001951219512195122,0.001079136690647482,0.0014245014245014246,0.004531722054380665,0.000819000819000819
Hcrt,0.0,0.0003362474781439139,0.0002516989680342311,0.0,0.0014771048744460858,0.0,0.0006920415224913495,0.014211886304909561,0.0,0.00041407867494824016,0.0004405286343612335,0.0,0.0,0.00011474469305794607,0.0017980221756068325,0.0,0.0024390243902439024,0.0004232804232804233,0.0,0.0,0.004975124378109453,0.0011547344110854503,0.00273224043715847,0.0051813471502590676,0.0,0.0,0.0036496350364963502,0.0,0.0,0.004132231404958678,0.0009818360333824251,0.001463057790782736,0.0030120481927710845,0.016722408026755852,0.007392197125256674,0.00488440247476392,0.019801980198019802,0.0,0.00909090909090909,0.010714285714285714,0.012269938650306749,0.0,0.0018709073900841909,0.004658385093167702,0.002962962962962963,0.003656307129798903,0.009615384615384616,0.0,0.0,0.0015503875968992248,0.0,0.0,0.014705882352941176,0.0,0.0,0.0,0.0,0.0014388489208633094,0.0,0.0,0.0
Hexb,0.49635036496350365,0.07229320780094149,0.051094890510948905,0.026449643947100712,0.027178729689807977,0.025157232704402517,0.03044982698961938,0.07364341085271318,0.01004343105320304,0.03146997929606625,19.283259911894273,15.296153846153846,15.518352059925094,0.030407343660355707,0.021875936469883128,0.0670632774472688,0.0951219512195122,0.0838095238095238,0.19672131147540983,0.04697986577181208,0.09701492537313433,0.12933025404157045,0.08469945355191257,0.07772020725388601,0.11023622047244094,0.08571428571428572,0.08394160583941605,0.16363636363636364,0.08653846153846154,0.10743801652892562,0.08394698085419734,0.07132406730065838,0.14909638554216867,0.033444816053511704,0.09322381930184805,0.08531422989254314,0.054455445544554455,0.14285714285714285,0.11666666666666667,0.1357142857142857,0.0736196319018405,0.02843601895734597,0.050514499532273154,0.06832298136645963,0.0874074074074074,0.08409506398537477,0.0875,0.06474820143884892,0.12207792207792208,0.034108527131782945,0.0556792873051225,0.013793103448275862,0.07352941176470588,0.12280701754385964,0.12962962962962962,0.03669724770642202,0.15804878048780488,0.1262589928057554,0.06837606837606838,0.2054380664652568,0.04504504504504504
Higd1b,0.0,0.0057162071284465365,0.00478228039265039,0.003051881993896236,0.0014771048744460858,0.0,0.0,0.00904392764857881,0.0027144408251900108,0.007867494824016562,0.00881057268722467,0.004395604395604396,0.00599250936329588,0.002180149168100975,0.0033962641094795725,0.0037858301784748512,0.0012195121951219512,5.134179894179894,8.325819672131148,9.40268456375839,0.007462686567164179,0.0023094688221709007,0.009562841530054645,0.0025906735751295338,0.015748031496062992,0.0,0.0072992700729927005,0.05454545454545454,0.0,0.002066115702479339,0.005400098183603338,0.0032918800292611556,0.004518072289156626,0.0033444816053511705,0.01273100616016427,0.007489417127971344,0.0049504950495049506,0.0,0.006060606060606061,0.0,0.0,0.004739336492890996,0.0009354536950420954,0.004658385093167702,0.025185185185185185,0.0018281535648994515,0.0009615384615384616,0.0,0.0,0.0015503875968992248,0.0022271714922048997,0.0,0.0,0.0,0.0,2.6055045871559632,0.25658536585365854,0.1251798561151079,0.038461538461538464,0.03323262839879154,3.031941031941032
Hoxb8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00516795865633075,0.0013572204125950054,0.00041407867494824016,0.0,0.002197802197802198,0.0052434456928838954,0.001606425702811245,0.0009989012086704626,0.003244997295835587,0.006097560975609756,0.016084656084656083,0.012295081967213115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009174311926605505,0.000975609756097561,0.010431654676258994,0.0,0.0,0.0
Hs3st2,0.014598540145985401,0.0023537323470073975,0.005789076264787314,0.002034587995930824,0.0005908419497784342,0.0,0.0,0.0012919896640826874,0.0002714440825190011,0.00041407867494824016,0.0052863436123348016,0.004945054945054945,0.0022471910112359553,0.0011474469305794606,0.0006992308460693238,0.0005408328826392645,0.0012195121951219512,0.0010582010582010583,0.0,0.0,0.1044776119402985,2.058891454965358,1.1816939890710383,0.6735751295336787,0.015748031496062992,0.37142857142857144,0.6751824817518248,0.9090909090909091,0.6634615384615384,0.0371900826446281,0.024054982817869417,0.6097293343087052,0.5707831325301205,0.008361204013377926,0.04106776180698152,0.22044936502767828,0.17326732673267325,0.012048192771084338,0.012121212121212121,0.007142857142857143,0.018404907975460124,0.03317535545023697,0.011225444340505144,0.0015527950310559005,0.30962962962962964,0.07312614259597806,0.0009615384615384616,0.014388489208633094,0.11428571428571428,0.027906976744186046,0.031180400890868598,0.013793103448275862,0.014705882352941176,0.05263157894736842,0.0,0.0,0.001951219512195122,0.00035971223021582735,0.0,0.0015105740181268882,0.000819000819000819
Hsd11b1,0.0072992700729927005,0.2898453261600538,0.14372011074754593,0.006103763987792472,0.0070901033973412115,0.006289308176100629,0.009688581314878892,0.002583979328165375,0.004071661237785016,0.0008281573498964803,0.000881057268722467,0.0,0.000749063670411985,0.005393000573723466,0.0079912096693637,0.004326663061114116,0.0024390243902439024,0.002328042328042328,0.0,0.003355704697986577,0.007462686567164179,0.11893764434180139,0.004098360655737705,0.0,0.047244094488188976,0.02857142857142857,0.0036496350364963502,0.01818181818181818,0.009615384615384616,0.03925619834710744,0.015709376534118802,0.000731528895391368,0.12198795180722892,0.0033444816053511705,0.01190965092402464,0.01986323673070661,0.12376237623762376,0.13253012048192772,0.07575757575757576,0.039285714285714285,0.024539877300613498,0.018957345971563982,0.00841908325537886,0.004658385093167702,0.014814814814814815,0.010968921389396709,0.0375,0.05755395683453238,0.0025974025974025974,0.06046511627906977,0.0022271714922048997,0.006896551724137931,0.029411764705882353,0.0,0.037037037037037035,0.027522935779816515,0.001951219512195122,0.0007194244604316547,0.08831908831908832,0.006042296072507553,0.001638001638001638
Htr3a,0.0,0.0013449899125756557,0.0007550969041026932,0.0,0.0,0.0,0.0,0.0,0.0,0.00041407867494824016,0.0,0.0,0.0,0.00011474469305794607,0.0,0.0005408328826392645,0.0024390243902439024,0.0014814814814814814,0.0,0.0,0.004975124378109453,0.0,0.0006830601092896175,0.0051813471502590676,0.0,0.0,0.021897810218978103,0.0,0.0,0.0,0.013745704467353952,0.0010972933430870519,0.0015060240963855422,0.0,0.0008213552361396304,0.00032562683165092806,0.0,18.435456110154906,0.6696969696969697,1.2214285714285715,0.8957055214723927,0.18246445497630331,0.1431244153414406,0.4829192546583851,0.044444444444444446,0.02376599634369287,0.48173076923076924,5.748201438848921,0.03116883116883117,4.186046511627907,0.5233853006681515,0.9379310344827586,38.73529411764706,22.70175438596491,28.123456790123456,0.0,0.0,0.0,0.0,0.0,0.001638001638001638
Id2,1.2773722627737227,1.2279757901815735,0.8245658192801409,0.2126144455747711,0.15184638109305762,1.7358490566037736,0.7439446366782007,0.2364341085271318,0.013843648208469055,0.009937888198757764,0.0986784140969163,0.27362637362637365,0.6674157303370787,0.015375788869764774,0.01198681450404555,0.023255813953488372,0.5451219512195122,0.18645502645502646,0.125,0.026845637583892617,0.16169154228855723,0.9930715935334873,1.2677595628415301,2.430051813471503,0.3228346456692913,0.05714285714285714,0.4927007299270073,0.8363636363636363,0.5769230769230769,0.07851239669421488,0.09572901325478646,0.9484272128749086,1.0933734939759037,1.0986622073578596,1.5597535934291582,0.5304461087593618,0.504950495049505,2.8037865748709123,1.6303030303030304,2.257142857142857,1.4969325153374233,2.175355450236967,2.4733395696913,7.829192546583851,0.2814814814814815,0.16453382084095064,0.0798076923076923,0.11510791366906475,0.03116883116883117,0.5922480620155038,0.0645879732739421,0.14482758620689656,0.6176470588235294,0.2631578947368421,1.5740740740740742,0.11926605504587157,0.10439024390243902,0.2974820143884892,0.027065527065527065,0.06948640483383686,0.08108108108108109
